date,t_min_c_pred,t_max_c_pred,t_avg_c_pred,humidity_avg_pct_pred,rain_probability,rain_predicted
2024-12-21,21.953100924967487,31.39962818025444,27.13690249651311,62.10559467238103,0.09609267021903552,Sunny
2024-12-22,23.827928409092852,32.27828803015562,28.283519773887765,64.09750706937949,0.1123152439346742,Sunny
2024-12-23,23.683973168904256,32.30012727577452,28.477253252222162,64.16654906704433,0.08732250349051518,Sunny
2024-12-24,23.683973168904256,32.36397087382239,28.53976129920394,64.16654906704433,0.08732250349051518,Sunny
2024-12-25,23.38010906482859,32.13204749197541,28.186006858912727,63.91547656299802,0.08732250349051518,Sunny
2024-12-26,23.38010906482859,32.263881487478436,28.36336252085188,61.945042774943026,0.08732250349051518,Sunny
2024-12-27,23.453374322987806,32.19217742630413,27.88808361652219,61.5085548694151,0.06500357876094133,Sunny
2024-12-28,21.693632336311083,30.669794051113186,26.454703092996414,58.036108292773655,0.06500357876094133,Sunny
2024-12-29,23.132913525630528,30.17131839572023,26.77350155641534,58.848682120771954,0.07126456918518632,Sunny
2024-12-30,22.313893525630526,30.16568741711554,26.477494038528846,58.87595831128089,0.07126456918518632,Sunny
2024-12-31,22.313893525630526,30.16568741711554,26.477494038528846,58.87595831128089,0.07126456918518632,Sunny
2025-01-01,20.790145241019413,29.19826628999551,25.602506994830392,57.61701248100815,0.062231378193209896,Sunny
2025-01-02,21.564380940793637,29.60227318972353,26.00146127643598,58.036108292773655,0.06500357876094133,Sunny
2025-01-03,23.325276849735534,31.882063640950893,27.76621132665713,61.20801104466643,0.0644367770103964,Sunny
2025-01-04,23.267929593143943,31.91092057844112,28.115089036442075,62.80715895504358,0.07576307176204264,Sunny
2025-01-05,23.482941835937964,32.17785169669489,28.105016611886114,62.80860407861268,0.11470805579452711,Sunny
2025-01-06,23.482941835937964,31.576808977084276,27.84633311588503,62.80860407861268,0.11470805579452711,Sunny
2025-01-07,23.411192535373775,32.301907904735266,28.00425186115936,63.54609196150073,0.11470805579452711,Sunny
2025-01-08,23.411192535373775,32.33897630854999,27.941743814177585,61.65219620416681,0.11470805579452711,Sunny
2025-01-09,23.411192535373775,31.85174669888419,27.774224086596014,61.09791018476004,0.11470805579452711,Sunny
2025-01-10,22.921665288952266,31.20343707469794,27.102159104093378,58.6742766174167,0.06620031455094337,Sunny
2025-01-11,22.921665288952266,30.821286492546815,26.95946997955337,59.25214881569841,0.03600469285688254,Sunny
2025-01-12,22.856823517996705,30.75707152485347,27.009177127463527,59.40402394663362,0.04018681906010096,Sunny
2025-01-13,22.856823517996705,30.75707152485347,27.009177127463527,60.260668785323816,0.04018681906010096,Sunny
2025-01-14,22.856823517996705,30.87601738038587,27.009177127463527,59.682796587042105,0.04018681906010096,Sunny
2025-01-15,22.957840331998774,31.91316706581965,27.230292046940104,59.682796587042105,0.04018681906010096,Sunny
2025-01-16,22.98708924550173,31.924112408729464,27.182487907460843,64.29077865751833,0.0710843928514013,Sunny
2025-01-17,22.98708924550173,31.924112408729464,27.182487907460843,64.10986768909025,0.0710843928514013,Sunny
2025-01-18,23.04456031283729,31.319526100919077,26.870537988771808,62.990640909963815,0.03909664201550851,Sunny
2025-01-19,23.65998697594559,30.317501547882184,27.012751878135546,59.77460629711046,0.033410051899554406,Sunny
2025-01-20,23.51074050141255,32.07484254455892,27.641926482051996,62.98282537318265,0.03909664201550851,Sunny
2025-01-21,23.51074050141255,32.141662378717186,27.64978012427295,62.98282537318265,0.03909664201550851,Sunny
2025-01-22,23.58801660729396,32.141662378717186,27.64978012427295,62.98282537318265,0.03909664201550851,Sunny
2025-01-23,24.100444273225218,32.67189590523633,28.37119764694416,65.0014161530792,0.05105875009754704,Sunny
2025-01-24,23.59848383357873,33.14305657151936,28.43025044290575,65.89281278523637,0.05105875009754704,Sunny
2025-01-25,23.812378251738217,33.14305657151936,28.511628613288014,66.4729932423936,0.05105875009754704,Sunny
2025-01-26,23.812378251738217,33.14305657151936,28.511628613288014,65.21915399241216,0.05105875009754704,Sunny
2025-01-27,23.812378251738217,33.11712493284456,28.476784920145942,64.39813736566222,0.03909664201550851,Sunny
2025-01-28,23.766231309001775,33.266513637128945,28.543525665114956,63.82026516738049,0.03909664201550851,Sunny
2025-01-29,23.714451881573243,33.21495750281728,28.666293991846118,61.438794986837,0.035023827512037205,Sunny
2025-01-30,23.714451881573243,33.21495750281728,28.666293991846118,61.2486023767713,0.035023827512037205,Sunny
2025-01-31,23.760598824309685,33.285564017023404,28.73006781202852,61.82647457505301,0.035023827512037205,Sunny
2025-02-01,23.45522553806953,33.38523200698822,28.73006781202852,61.24629411789579,0.035023827512037205,Sunny
2025-02-02,23.45522553806953,33.38523200698822,28.73006781202852,61.24629411789579,0.035023827512037205,Sunny
2025-02-03,23.45522553806953,33.38523200698822,28.73006781202852,61.24629411789579,0.035023827512037205,Sunny
2025-02-04,23.546704406150198,33.38523200698822,28.58064952545196,61.24629411789579,0.035023827512037205,Sunny
2025-02-05,23.156540304283478,32.87235568641682,28.140201307093616,61.24629411789579,0.035023827512037205,Sunny
2025-02-06,23.50746143500562,33.106507188723626,28.52004756928812,62.017844110626406,0.04064085298541837,Sunny
2025-02-07,23.50746143500562,33.106507188723626,28.535395215232594,62.20803672069211,0.04064085298541837,Sunny
2025-02-08,23.55924086243415,33.18461590335619,28.585102363142752,64.58950690123557,0.045336166526666465,Sunny
2025-02-09,23.55924086243415,33.18461590335619,28.585102363142752,64.01163470295387,0.045336166526666465,Sunny
2025-02-10,23.55924086243415,33.241275654765865,28.57927360443541,64.01163470295387,0.045336166526666465,Sunny
2025-02-11,23.55924086243415,33.25030767995296,28.57927360443541,64.01163470295387,0.045336166526666465,Sunny
2025-02-12,23.5184052671747,33.25030767995296,28.54925933664103,62.77996361829595,0.043363819722460464,Sunny
2025-02-13,23.789221662983678,33.25030767995296,28.54925933664103,62.77996361829595,0.043363819722460464,Sunny
2025-02-14,24.106527941670766,33.782404258874614,28.93226976450088,64.03149515613867,0.042988826564508545,Sunny
2025-02-15,24.106527941670766,33.782404258874614,28.93226976450088,64.03149515613867,0.042988826564508545,Sunny
2025-02-16,23.9625455427341,33.722570049468494,28.83626100822063,63.01450782040455,0.043363819722460464,Sunny
2025-02-17,23.9625455427341,33.722570049468494,28.83626100822063,63.01450782040455,0.043363819722460464,Sunny
2025-02-18,23.9625455427341,33.722570049468494,28.83626100822063,63.01450782040455,0.043363819722460464,Sunny
2025-02-19,23.9625455427341,33.3604497472196,28.74624842987825,63.01450782040455,0.043363819722460464,Sunny
2025-02-20,23.9625455427341,33.3604497472196,28.74624842987825,63.01450782040455,0.043363819722460464,Sunny
2025-02-21,23.9625455427341,33.3604497472196,28.763982252250777,63.01450782040455,0.043363819722460464,Sunny
2025-02-22,24.113473444052985,33.99432086623348,28.914929835909586,64.03149515613867,0.053231444890393616,Sunny
2025-02-23,24.113473444052985,33.99432086623348,28.914929835909586,64.03149515613867,0.053231444890393616,Sunny
2025-02-24,24.727168713554885,34.264132043525066,29.04700791435527,65.7285941335468,0.09318464820848267,Sunny
2025-02-25,24.727168713554885,34.449062289716124,29.173325492747555,66.2719268600007,0.11068162392560552,Sunny
2025-02-26,24.727168713554885,34.449062289716124,29.173325492747555,66.2719268600007,0.11068162392560552,Sunny
2025-02-27,24.727168713554885,34.39764183297848,29.173325492747555,66.2719268600007,0.11068162392560552,Sunny
2025-02-28,25.019646439173425,34.39764183297848,29.26148060680685,66.72810655744368,0.1097913038626784,Sunny
2025-03-01,25.72533974503317,35.08640172567821,30.159727339874525,67.60249154970585,0.0817333911863057,Sunny
2025-03-02,25.72533974503317,35.08640172567821,30.159727339874525,67.78251322242731,0.09818755910572018,Sunny
